"sample","Username","stimID","ID","group","groupEffectCoded","mediansplitCuriosityWithinSubject","trialMain","itemMain","responseAnswer","rtAnswer","rtCuriosity","responseCuriosity","curiosityGroupMeanCentered","curiosity_dich","rewardByCuriosity","blockMain","trialRecall","itemRecall","responseRecall","cuedRecallStrict","cuedRecallLenient","Flagging","Comments","trialRecognition","itemRecognition","responseRecognition","rtRecognition","responseConfidence","rtConfidence","confidenceGroupMeanCentered","recognition","responseConfidenceCorrectTrials","responseConfidenceIncorrectTrials","confidenceGroupMeanCenteredCorrectTrials","recognitionAboveMeanConf","recognitionConfLevel_1","recognitionConfLevel_above_1","recognitionConfLevel_1_2","recognitionConfLevel_1_2_3","recognitionConfLevel_2","recognitionConfLevel_above_2","recognitionConfLevel_3","recognitionConfLevel_above_3","recognitionConfLevel_3_4","recognitionConfLevel_4","recognitionConfLevel_above_4","recognitionConfLevel_4_5_6","recognitionConfLevel_5","recognitionConfLevel_above_5","recognitionConfLevel_5_6","recognitionConfLevel_6","rememberedStrictAboveAvg","rememberedLenientAboveAvg","rememberedStrictHigh","rememberedLenientHigh","curBen_cont_cuedRecallStrict","curBen_dich_cuedRecallStrict","curBen_cont_cuedRecallLenient","curBen_dich_cuedRecallLenient","curBen_cont_allConf","curBen_dich_allConf","curBen_cont_highConf","curBen_dich_highConf","curBen_cont_aboveAvgConf","curBen_dich_aboveAvgConf","curBen_cont_rememberedStrictAboveAvg","curBen_dich_rememberedStrictAboveAvg","curBen_cont_rememberedLenientAboveAvg","curBen_dich_rememberedLenientAboveAvg","curBen_cont_rememberedStrictHigh","curBen_dich_rememberedStrictHigh","curBen_cont_rememberedLenientHigh","curBen_dich_rememberedLenientHigh"
"pilot","5aec570702d69a0001f2019c","S11","cont13","cont",-1,"below",15,20,"3",3.778,3.123,1,-1.5,-1,1.5,2,19,20,"hole in the middle of the coin cigarette is forced through it",1,1,NA,"",7,20,"The magician pushes a cigarette through a coin and then reveals that there is no hole.",9045,6,2460,1.38888888888889,1,6,NA,1.38888888888889,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,-1.5,-1,-1.5,-1,-1.5,-1,-1.5,-1,-1.5,-1,-1.5,-1,-1.5,-1,-1.5,-1,-1.5,-1
"pilot","5aec570702d69a0001f2019c","S12","cont13","cont",-1,"above",10,21,"0",6.566,9.462,5,2.5,1,-2.5,1,3,21,"seemingly he punches a hole to the card which might be just a sticker from the first time then he proceeds to remove that sticker",1,1,1,"Is this moment of surprise as important as 'move the hole from one corner to another' ",2,21,"The magician punches a hole in the card. He then moves the hole from one corner to another before finally revealing that it is actually a black spot on the card.",15183,6,2980,1.38888888888889,1,6,NA,1.38888888888889,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,2.5,1,2.5,1,2.5,1,2.5,1,2.5,1,2.5,1,2.5,1,2.5,1,2.5,1
"pilot","5aec570702d69a0001f2019c","S15","cont13","cont",-1,"above",34,22,"0",13.578,2.049,3,0.5,1,-0.5,3,12,22,"no recall",0,0,NA,"",15,22,"The magician places the glass upside down on the ring and covers it with a piece of silk. When he removes it; the ring is placed on the stem.",33561,5,2085,0.388888888888889,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aec570702d69a0001f2019c","S18","cont13","cont",-1,"below",7,23,"1",4.742,5.038,1,-1.5,-1,1.5,1,17,23,"he removes out of that bag 3 plastic toy boxes which obviously are not very solid",1,1,NA,"",21,23,"The magician pulls three boxes containing flowers from a paper bag.",7369,5,2769,0.388888888888889,1,5,NA,0.388888888888889,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,-1.5,-1,-1.5,-1,-1.5,-1,-1.5,-1,-1.5,-1,-1.5,-1,-1.5,-1,-1.5,-1,-1.5,-1
"pilot","5aec570702d69a0001f2019c","S21","cont13","cont",-1,"above",25,24,"0",9.284,1.881,3,0.5,1,-0.5,3,25,24,"magic trick spoon 5$ ",0,0,NA,"",10,24,"The magician bents the spoon only sing his pinkie as a force.",21225,4,3575,-0.611111111111111,0,NA,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aec570702d69a0001f2019c","S25","cont13","cont",-1,"below",31,25,"0",3.379,2.652,2,-0.5,-1,0.5,3,2,25,"no recall",0,0,NA,"",34,25,"The magician makes a signed coin appear inside a bread roll.",14877,5,2457,0.388888888888889,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aec570702d69a0001f2019c","S27","cont13","cont",-1,"below",3,26,"1",9.832,3.493,1,-1.5,-1,1.5,1,1,26,"pour water to one cup then when trying to pour from full cup to the empty one the water does not drip due to a hidden cup compartment",1,1,NA,"",13,26,"The magician pours water into a cup from the bottle; but when he tips it upside down; no water spills out.",12802,6,2557,1.38888888888889,0,NA,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.5,-1,-1.5,-1,0,0,0,0,0,0,-1.5,-1,-1.5,-1,-1.5,-1,-1.5,-1
"pilot","5aec570702d69a0001f2019c","S30","cont13","cont",-1,"below",17,27,"1",3.919,3.205,2,-0.5,-1,0.5,2,8,27,"""the wands are joined with a """"hidden"""" very thin thread which is located at the bottom of them if top is the red thread""",1,1,NA,"",12,27,"The magician pulls string through two sticks which appear to be connected. However he then reveals thw two sticks are not connected at all.",12196,6,4168,1.38888888888889,1,6,NA,1.38888888888889,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,-0.5,-1,-0.5,-1,-0.5,-1,-0.5,-1,-0.5,-1,-0.5,-1,-0.5,-1,-0.5,-1,-0.5,-1
"pilot","5aec570702d69a0001f2019c","S31","cont13","cont",-1,"above",33,28,"0",30.202,3.597,4,1.5,1,-1.5,3,6,28,"no recall",0,0,NA,"",14,28,"The magicians folds the envelope multiple times until he reveals that it is a pair of chop sticks.",32031,1,2578,-3.61111111111111,0,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aec570702d69a0001f2019c","S9","cont13","cont",-1,"below",37,19,"3",3.722,2.107,1,-1.5,-1,1.5,3,10,19,"all white cards",1,1,NA,"",11,19,"The magician covers the cards with a silk handkerchief. After the silk is removed; the cards are blank.",10985,5,2931,0.388888888888889,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-1.5,-1,-1.5,-1,0,0,0,0,0,0,-1.5,-1,-1.5,-1,-1.5,-1,-1.5,-1
"pilot","5aec570702d69a0001f2019c","Trick20_short","cont13","cont",-1,"below",4,32,"1",8.424,2.86,2,-0.5,-1,0.5,1,30,32,"he proceeds to make a fake knot",0,0,NA,"",22,32,"The volunteer holds the nut in her hands which are then tied with the rope. When the magician removes the rope; the nut is no longer in the volunteer's hand but appears in the magician's pocket.",68712,5,2182,0.388888888888889,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aec570702d69a0001f2019c","Trick28","cont13","cont",-1,"below",2,33,"3",4.092,3.534,2,-0.5,-1,0.5,1,7,33,"""uniting rings trick those magic trick rings can only be """"united"""" at a specific location""",1,1,NA,"",18,33,"The magician links and unlinks several silver rings while the keep their shape.",25232,6,2738,1.38888888888889,1,6,NA,1.38888888888889,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,-0.5,-1,-0.5,-1,-0.5,-1,-0.5,-1,-0.5,-1,-0.5,-1,-0.5,-1,-0.5,-1,-0.5,-1
"pilot","5aec570702d69a0001f2019c","Trick32_long","cont13","cont",-1,"above",1,34,"3",7.386,4.303,4,1.5,1,-1.5,1,27,34,"no recall",0,0,NA,"",26,34,"The magician has a coin in each of his hands. They both end up in one hand.",20392,6,2720,1.38888888888889,0,NA,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aec570702d69a0001f2019c","Trick37","cont13","cont",-1,"below",11,35,"0",9.789,3.333,2,-0.5,-1,0.5,1,32,35,"no recall",0,0,NA,"",32,35,"The magician has two elastic bands and tangles them up. They then become untwisted.",17976,6,2794,1.38888888888889,0,NA,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aec570702d69a0001f2019c","Trick38","cont13","cont",-1,"above",12,36,"0",4.886,2.548,3,0.5,1,-0.5,1,36,36,"no recall",0,0,NA,"",1,36,"The magician closes one fist around a silk handkerchief and makes it disappear. Then; he makes it appear in his other hand.",86778,2,3928,-2.61111111111111,1,2,NA,-2.61111111111111,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aec570702d69a0001f2019c","Trick4","cont13","cont",-1,"below",8,29,"3",5.507,2.401,1,-1.5,-1,1.5,1,15,29,"he pushes the phone at the bottom of the ballon as it is deflating forcing it to wrap around the phone then he proceeds to rip the ballon from the top as if it was located in the inside",1,1,NA,"",19,29,"The magician puts the mobile phone inside the balloon with a simple gesture of his hands.",14015,6,1892,1.38888888888889,1,6,NA,1.38888888888889,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,-1.5,-1,-1.5,-1,-1.5,-1,-1.5,-1,-1.5,-1,-1.5,-1,-1.5,-1,-1.5,-1,-1.5,-1
"pilot","5aec570702d69a0001f2019c","Trick6_short","cont13","cont",-1,"above",21,30,"1",3.416,2.329,4,1.5,1,-1.5,2,9,30,"no rcall",0,0,NA,"",17,30,"The magician puts the ball under the cup and makes it disappear.",31552,4,2546,-0.611111111111111,0,NA,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aec570702d69a0001f2019c","Trick7_short","cont13","cont",-1,"below",36,31,"2",3.875,4.049,2,-0.5,-1,0.5,3,26,31,"""very squishy balls he """"magically"""" reappears one ball in the other hand with sleight of hand""",1,1,NA,"",31,31,"The magician gets the volunteer to hold a foam ball; which he then transforms into  two balls.",15419,6,2729,1.38888888888889,1,6,NA,1.38888888888889,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,-0.5,-1,-0.5,-1,-0.5,-1,-0.5,-1,-0.5,-1,-0.5,-1,-0.5,-1,-0.5,-1,-0.5,-1
"pilot","5aef7c2a44c9bc0001f4cc63","H10","cont7","cont",-1,"above",25,2,"0",3.487,2.602,7,0.916666666666667,1,-0.916666666666667,3,2,2,"He pieced them back together.",1,1,NA,NA,23,2,"Magician magically repairs split card.",25839,6,2557,2.63888888888889,1,6,NA,2.63888888888889,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1
"pilot","5aef7c2a44c9bc0001f4cc63","H15","cont7","cont",-1,"below",2,3,"3",3.345,2.95,5,-1.08333333333333,-1,1.08333333333333,1,21,3,"no recall",0,0,NA,NA,36,3,"The magician balances a toothpick on a deck of cards.",14015,6,2197,2.63888888888889,1,6,NA,2.63888888888889,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,-1.08333333333333,-1,-1.08333333333333,-1,-1.08333333333333,-1,-1.08333333333333,-1,-1.08333333333333,-1,-1.08333333333333,-1,-1.08333333333333,-1
"pilot","5aef7c2a44c9bc0001f4cc63","H16","cont7","cont",-1,"above",5,4,"1",4.57,4.76,7,0.916666666666667,1,-0.916666666666667,1,4,4,"no recall",0,0,NA,NA,6,4,"Although the can seems empty; the magician is able to pour sparkling water.",13826,4,3857,0.638888888888889,0,NA,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aef7c2a44c9bc0001f4cc63","H17","cont7","cont",-1,"above",36,5,"0",3.997,2.488,7,0.916666666666667,1,-0.916666666666667,3,34,5,"no recall",0,0,NA,NA,5,5,"The magician uses a guillotine to slice breadsticks; but not the volunteer's finger.",23261,4,3039,0.638888888888889,1,4,NA,0.638888888888889,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1
"pilot","5aef7c2a44c9bc0001f4cc63","H19","cont7","cont",-1,"below",31,6,"1",6.673,4.689,5,-1.08333333333333,-1,1.08333333333333,3,36,6,"no recall",0,0,NA,NA,4,6,"The magician transforms matches into a lighter.",17976,1,3046,-2.36111111111111,0,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aef7c2a44c9bc0001f4cc63","H35","cont7","cont",-1,"below",28,7,"0",6.968,2.481,5,-1.08333333333333,-1,1.08333333333333,3,19,7,"no recall",0,0,NA,NA,22,7,"The volunteer signs a card which the magician subsequently pulls from a Ziploc bag.",27494,1,2183,-2.36111111111111,1,1,NA,-2.36111111111111,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08333333333333,-1,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aef7c2a44c9bc0001f4cc63","H36","cont7","cont",-1,"above",22,8,"0",2.857,12.911,7,0.916666666666667,1,-0.916666666666667,2,15,8,"no recall",0,0,NA,NA,31,8,"The magician places the nut in the middle of the bold and it magically screws itself.",18954,6,2369,2.63888888888889,0,NA,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aef7c2a44c9bc0001f4cc63","H37","cont7","cont",-1,"below",16,9,"1",4.419,4.456,5,-1.08333333333333,-1,1.08333333333333,2,25,9,"no recall",0,0,NA,NA,8,9,"The magician unscrews his own finger and then shakes it back into place.",12606,1,2226,-2.36111111111111,1,1,NA,-2.36111111111111,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08333333333333,-1,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aef7c2a44c9bc0001f4cc63","H7","cont7","cont",-1,"below",24,1,"1",3.901,3.095,5,-1.08333333333333,-1,1.08333333333333,2,29,1,"no recall",0,0,NA,NA,3,1,"The magician changes the salt to water.",14929,2,2670,-1.36111111111111,0,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aef7c2a44c9bc0001f4cc63","K10","cont7","cont",-1,"below",3,13,"1",5.136,2.762,5,-1.08333333333333,-1,1.08333333333333,1,28,13,"Links and unlinks them.",1,1,NA,NA,20,13,"The safety pins magically interlock without breaking the seal.",8773,6,2223,2.63888888888889,1,6,NA,2.63888888888889,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,-1.08333333333333,-1,-1.08333333333333,-1,-1.08333333333333,-1,-1.08333333333333,-1,-1.08333333333333,-1,-1.08333333333333,-1,-1.08333333333333,-1,-1.08333333333333,-1,-1.08333333333333,-1
"pilot","5aef7c2a44c9bc0001f4cc63","K16_short","cont7","cont",-1,"below",29,14,"1",7.209,2.101,5,-1.08333333333333,-1,1.08333333333333,3,5,14,"no recall",0,0,NA,NA,27,14,"The magician shuffles the cards and places them in front of him. When he taps the card with the pen; they spread out.",16458,2,2605,-1.36111111111111,0,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aef7c2a44c9bc0001f4cc63","K18","cont7","cont",-1,"below",6,15,"1",9.916,3.544,4,-2.08333333333333,-1,2.08333333333333,1,35,15,"no recall",0,0,NA,NA,10,15,"The magician splays out the cards more and more until they resemble bunting.",12066,4,2102,0.638888888888889,0,NA,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aef7c2a44c9bc0001f4cc63","K19_long","cont7","cont",-1,"above",33,16,"0",4.12,2.647,7,0.916666666666667,1,-0.916666666666667,3,1,16,"no recall",0,0,NA,NA,28,16,"The red balls are placed under the mug and merge to become a form a larger ball.",8051,2,2970,-1.36111111111111,0,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aef7c2a44c9bc0001f4cc63","K2","cont7","cont",-1,"above",10,10,"1",4.532,2.389,7,0.916666666666667,1,-0.916666666666667,1,10,10,"The book is blank and then full of words (or the words fall out the book).",0,1,1,NA,19,10,"Micky and Mini Mouse from the pages of the book are poured out onto the table as little biscuits.",12756,6,2290,2.63888888888889,0,NA,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.916666666666667,1,0,0,0,0,0,0,0,0,0.916666666666667,1,0,0,0.916666666666667,1
"pilot","5aef7c2a44c9bc0001f4cc63","K21_long","cont7","cont",-1,"median",14,17,"0",5.068,2.351,6,-0.083333333333333,-1,0.083333333333333,2,30,17,"no recall",0,0,NA,NA,30,17,"The magician transforms three cards into a full deck.",14887,1,2368,-2.36111111111111,0,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aef7c2a44c9bc0001f4cc63","K24","cont7","cont",-1,"below",1,18,"2",6.196,4.002,4,-2.08333333333333,-1,2.08333333333333,1,32,18,"no recall",0,0,NA,NA,14,18,"The magician folds the £10 note in a piece of paper and tears it. He reveals that the note is still intact afterwards.",11198,3,1866,-0.361111111111111,0,NA,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aef7c2a44c9bc0001f4cc63","K3","cont7","cont",-1,"median",12,11,"1",5.396,2.244,6,-0.083333333333333,-1,0.083333333333333,1,18,11,"no recall",0,0,NA,NA,26,11,"The magician changes the shape of the leaf.",14142,1,2313,-2.36111111111111,0,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aef7c2a44c9bc0001f4cc63","K4","cont7","cont",-1,"above",27,12,"2",7.794,2.399,7,0.916666666666667,1,-0.916666666666667,3,13,12,"no recall",0,0,NA,NA,11,12,"The magician solves the rubix cube by spinning it in the air.",11708,5,2420,1.63888888888889,1,5,NA,1.63888888888889,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1
"pilot","5aef7c2a44c9bc0001f4cc63","S11","cont7","cont",-1,"median",9,20,"3",2.987,2.185,6,-0.083333333333333,-1,0.083333333333333,1,6,20,"He pushes the object through the coin.",1,1,NA,NA,2,20,"The magician pushes a cigarette through a coin and then reveals that there is no hole.",12014,6,2713,2.63888888888889,1,6,NA,2.63888888888889,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,-0.083333333333333,-1,-0.083333333333333,-1,-0.083333333333333,-1,-0.083333333333333,-1,-0.083333333333333,-1,-0.083333333333333,-1,-0.083333333333333,-1,-0.083333333333333,-1,-0.083333333333333,-1
"pilot","5aef7c2a44c9bc0001f4cc63","S12","cont7","cont",-1,"above",35,21,"0",3.842,2.829,7,0.916666666666667,1,-0.916666666666667,3,16,21,"no recall",0,0,NA,NA,33,21,"The magician punches a hole in the card. He then moves the hole from one corner to another before finally revealing that it is actually a black spot on the card.",17975,6,2268,2.63888888888889,1,6,NA,2.63888888888889,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1
"pilot","5aef7c2a44c9bc0001f4cc63","S15","cont7","cont",-1,"above",11,22,"0",6.592,2.262,7,0.916666666666667,1,-0.916666666666667,1,33,22,"He pushes the coin through the glass.",1,1,NA,NA,9,22,"The magician puts the ring into the glass and starts tossing it around until the ring is around the stem.",17667,4,2480,0.638888888888889,0,NA,4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.916666666666667,1,0.916666666666667,1,0,0,0,0,0,0,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1
"pilot","5aef7c2a44c9bc0001f4cc63","S18","cont7","cont",-1,"above",17,23,"0",4.631,2.324,7,0.916666666666667,1,-0.916666666666667,2,26,23,"no recall",0,0,NA,NA,34,23,"The magician pulls three boxes containing flowers from a paper bag.",19604,1,2283,-2.36111111111111,1,1,NA,-2.36111111111111,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aef7c2a44c9bc0001f4cc63","S21","cont7","cont",-1,"median",7,24,"3",4.799,2.128,6,-0.083333333333333,-1,0.083333333333333,1,12,24,"He bends and snaps the spoon by rubbing it.",1,1,NA,NA,29,24,"The magician bents the spoon only sing his pinkie as a force.",23416,6,1959,2.63888888888889,0,NA,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-0.083333333333333,-1,-0.083333333333333,-1,0,0,0,0,0,0,-0.083333333333333,-1,-0.083333333333333,-1,-0.083333333333333,-1,-0.083333333333333,-1
"pilot","5aef7c2a44c9bc0001f4cc63","S25","cont7","cont",-1,"above",15,25,"0",4.194,2.393,7,0.916666666666667,1,-0.916666666666667,2,22,25,"no recall",0,0,NA,NA,15,25,"The magician makes bread rolls appear in his hands.",14239,1,2116,-2.36111111111111,0,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aef7c2a44c9bc0001f4cc63","S27","cont7","cont",-1,"median",4,26,"1",10.412,2.233,6,-0.083333333333333,-1,0.083333333333333,1,20,26,"no recall",0,0,NA,NA,25,26,"The magician pours water into a cup from the bottle and then pours the water into another cup but when he tips it upside down; no water spills out.",23609,3,2241,-0.361111111111111,1,3,NA,-0.361111111111111,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083333333333333,-1,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aef7c2a44c9bc0001f4cc63","S30","cont7","cont",-1,"median",37,27,"0",8.287,2.203,6,-0.083333333333333,-1,0.083333333333333,3,23,27,"no recall",0,0,NA,NA,7,27,"The magician pulls string through two sticks which appear to be connected. However he then reveals thw two sticks are not connected at all.",14709,2,2127,-1.36111111111111,1,2,NA,-1.36111111111111,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083333333333333,-1,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aef7c2a44c9bc0001f4cc63","S31","cont7","cont",-1,"below",8,28,"3",2.787,2.099,5,-1.08333333333333,-1,1.08333333333333,1,8,28,"no recall",0,0,NA,NA,13,28,"The magician places chopsticks into an envelope; but is still able to crush the envelope and its contents into a paper ball.",12758,5,1938,1.63888888888889,1,5,NA,1.63888888888889,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,-1.08333333333333,-1,-1.08333333333333,-1,-1.08333333333333,-1,-1.08333333333333,-1,-1.08333333333333,-1,-1.08333333333333,-1,-1.08333333333333,-1
"pilot","5aef7c2a44c9bc0001f4cc63","S9","cont7","cont",-1,"above",34,19,"0",2.964,2.461,7,0.916666666666667,1,-0.916666666666667,3,31,19,"no recall",0,0,NA,NA,18,19,"The magician covers the cards with a silk handkerchief. After the silk is removed; the cards are blank.",14342,1,3600,-2.36111111111111,0,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aef7c2a44c9bc0001f4cc63","Trick20_short","cont7","cont",-1,"median",19,32,"0",3.474,2.984,6,-0.083333333333333,-1,0.083333333333333,2,17,32,"no recall",0,0,NA,NA,35,32,"The volunteer holds the nut in her hands which are then tied with the rope. When the magician removes the rope; the nut is no longer in the volunteer's hand but appears in the magician's pocket.",29888,1,2240,-2.36111111111111,0,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aef7c2a44c9bc0001f4cc63","Trick28","cont7","cont",-1,"below",21,33,"1",4.481,2.525,5,-1.08333333333333,-1,1.08333333333333,2,3,33,"no recall",0,0,NA,NA,24,33,"The magician links and unlinks several silver rings while the rings shape their appearance once they get linked.",17793,5,2578,1.63888888888889,0,NA,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aef7c2a44c9bc0001f4cc63","Trick32_long","cont7","cont",-1,"above",38,34,"2",4.59,2.316,7,0.916666666666667,1,-0.916666666666667,3,7,34,"no recall",0,0,NA,NA,32,34,"The magician shows a silver and a copper coin. Every time he puts a coin in his pocket; the coin appears again in his hand.",19754,2,2174,-1.36111111111111,0,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pilot","5aef7c2a44c9bc0001f4cc63","Trick37","cont7","cont",-1,"above",32,35,"0",5.222,4.294,7,0.916666666666667,1,-0.916666666666667,3,27,35,"no recall",0,0,NA,NA,21,35,"The magician has two elastic bands and tangles them up. They then become untwisted.",17764,3,2137,-0.361111111111111,0,NA,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
